T1,TIMESTAMP
39.2636574532736,2024-10-01 00:42:22.427714
22.854452553465833,2024-10-01 00:42:22.527714
25.677828200902994,2024-10-01 00:42:22.627714
24.77000881746601,2024-10-01 00:42:22.727714
23.25695625652899,2024-10-01 00:42:22.827714
18.42365377679827,2024-10-01 00:42:22.927714
23.794846102466337,2024-10-01 00:42:23.027714
16.13587392731214,2024-10-01 00:42:23.127714
18.815906966299956,2024-10-01 00:42:23.227714
17.573182260854484,2024-10-01 00:42:23.327714
20.409370696931614,2024-10-01 00:42:23.427714
31.573292833367542,2024-10-01 00:42:23.527714
10.66367403704126,2024-10-01 00:42:23.627714
23.43130095187257,2024-10-01 00:42:23.727714
11.93642064405174,2024-10-01 00:42:23.827714
17.640340671052833,2024-10-01 00:42:23.927714
25.444752984836832,2024-10-01 00:42:24.027714
20.321400095477316,2024-10-01 00:42:24.127714
14.611276110353469,2024-10-01 00:42:24.227714
16.42348145370016,2024-10-01 00:42:24.327714
23.39798874467338,2024-10-01 00:42:24.427714
16.348166841414315,2024-10-01 00:42:24.527714
21.082292947909874,2024-10-01 00:42:24.627714
20.22785919951907,2024-10-01 00:42:24.727714
16.741998261970917,2024-10-01 00:42:24.827714
30.719720446626628,2024-10-01 00:42:24.927714
23.169595111590056,2024-10-01 00:42:25.027714
9.874287066711965,2024-10-01 00:42:25.127714
20.93227157384714,2024-10-01 00:42:25.227714
16.69106767615806,2024-10-01 00:42:25.327714
24.26216667398112,2024-10-01 00:42:25.427714
16.037396307836495,2024-10-01 00:42:25.527714
19.426317792665504,2024-10-01 00:42:25.627714
22.524936394902287,2024-10-01 00:42:25.727714
24.328775970850607,2024-10-01 00:42:25.827714
13.998517964721119,2024-10-01 00:42:25.927714
18.327493820795258,2024-10-01 00:42:26.027714
17.62527344419522,2024-10-01 00:42:26.127714
16.73335383713144,2024-10-01 00:42:26.227714
28.827271201405484,2024-10-01 00:42:26.327714
22.024908554804778,2024-10-01 00:42:26.427714
13.695580228324774,2024-10-01 00:42:26.527714
24.58930973527388,2024-10-01 00:42:26.627714
30.610780985063165,2024-10-01 00:42:26.727714
25.162326302755734,2024-10-01 00:42:26.827714
12.403150170229933,2024-10-01 00:42:26.927714
17.578829635668743,2024-10-01 00:42:27.027714
26.334555745933113,2024-10-01 00:42:27.127714
16.461652671906098,2024-10-01 00:42:27.227714
22.219097140731144,2024-10-01 00:42:27.327714
23.873170267146683,2024-10-01 00:42:27.427714
15.365347642109585,2024-10-01 00:42:27.527714
19.702373219691,2024-10-01 00:42:27.627714
3.793663299654637,2024-10-01 00:42:27.727714
14.87806179332855,2024-10-01 00:42:27.827714
18.7371592430342,2024-10-01 00:42:27.927714
13.761084090175753,2024-10-01 00:42:28.027714
28.162056519658176,2024-10-01 00:42:28.127714
12.849293110196836,2024-10-01 00:42:28.227714
17.799777566515083,2024-10-01 00:42:28.327714
20.653702886430455,2024-10-01 00:42:28.427714
27.206366445330577,2024-10-01 00:42:28.527714
12.820689244102804,2024-10-01 00:42:28.627714
25.815818760774796,2024-10-01 00:42:28.727714
20.051165305097935,2024-10-01 00:42:28.827714
15.092456744760245,2024-10-01 00:42:28.927714
22.310517371316354,2024-10-01 00:42:29.027714
20.99529847786735,2024-10-01 00:42:29.127714
16.998915614206027,2024-10-01 00:42:29.227714
20.349010424950094,2024-10-01 00:42:29.327714
18.0734320156912,2024-10-01 00:42:29.427714
20.56758672625624,2024-10-01 00:42:29.527714
23.31065337260523,2024-10-01 00:42:29.627714
27.93008408072676,2024-10-01 00:42:29.727714
13.810922505865754,2024-10-01 00:42:29.827714
30.665166873281333,2024-10-01 00:42:29.927714
10.239561002387491,2024-10-01 00:42:30.027714
19.241074524822082,2024-10-01 00:42:30.127714
22.94158603242288,2024-10-01 00:42:30.227714
21.404959338675162,2024-10-01 00:42:30.327714
16.88650240089703,2024-10-01 00:42:30.427714
18.959388748213623,2024-10-01 00:42:30.527714
17.534995326705836,2024-10-01 00:42:30.627714
17.053176215278942,2024-10-01 00:42:30.727714
24.248010485105127,2024-10-01 00:42:30.827714
21.785077429825236,2024-10-01 00:42:30.927714
16.535452023696728,2024-10-01 00:42:31.027714
24.497999377166252,2024-10-01 00:42:31.127714
21.536497604383047,2024-10-01 00:42:31.227714
24.0643105941948,2024-10-01 00:42:31.327714
23.14814420961806,2024-10-01 00:42:31.427714
15.855024945389637,2024-10-01 00:42:31.527714
17.199094799015153,2024-10-01 00:42:31.627714
23.736468025616308,2024-10-01 00:42:31.727714
23.051851327167324,2024-10-01 00:42:31.827714
19.89549203017926,2024-10-01 00:42:31.927714
20.58663691654391,2024-10-01 00:42:32.027714
26.388324478942124,2024-10-01 00:42:32.127714
17.04214305582085,2024-10-01 00:42:32.227714
22.735486905850188,2024-10-01 00:42:32.327714
18.98903673783053,2024-10-01 00:42:32.427714
18.9115939838639,2024-10-01 00:42:32.527714
25.493884259935953,2024-10-01 00:42:32.627714
24.12708174494015,2024-10-01 00:42:32.727714
24.067548180003193,2024-10-01 00:42:32.827714
26.527394035771646,2024-10-01 00:42:32.927714
20.105019208163796,2024-10-01 00:42:33.027714
23.40976485647482,2024-10-01 00:42:33.127714
18.44866621703272,2024-10-01 00:42:33.227714
21.62083176244221,2024-10-01 00:42:33.327714
19.349284728161578,2024-10-01 00:42:33.427714
20.48497982496359,2024-10-01 00:42:33.527714
22.97578512718457,2024-10-01 00:42:33.627714
15.908896583832638,2024-10-01 00:42:33.727714
30.4619363784273,2024-10-01 00:42:33.827714
14.96991309250149,2024-10-01 00:42:33.927714
13.92905693606134,2024-10-01 00:42:34.027714
25.790554367500338,2024-10-01 00:42:34.127714
23.95831346981468,2024-10-01 00:42:34.227714
23.120599085260775,2024-10-01 00:42:34.327714
23.1417275463214,2024-10-01 00:42:34.427714
19.938766135765427,2024-10-01 00:42:34.527714
15.513728142570843,2024-10-01 00:42:34.627714
20.37902279096863,2024-10-01 00:42:34.727714
16.61419144243944,2024-10-01 00:42:34.827714
24.875598667088756,2024-10-01 00:42:34.927714
19.264713092489306,2024-10-01 00:42:35.027714
15.872514016037442,2024-10-01 00:42:35.127714
18.39307079173503,2024-10-01 00:42:35.227714
22.064657271378124,2024-10-01 00:42:35.327714
17.181377235980126,2024-10-01 00:42:35.427714
15.888898022167842,2024-10-01 00:42:35.527714
21.218436057459563,2024-10-01 00:42:35.627714
21.224832855543614,2024-10-01 00:42:35.727714
17.46528412314435,2024-10-01 00:42:35.827714
17.644808471908387,2024-10-01 00:42:35.927714
21.16024968678818,2024-10-01 00:42:36.027714
12.75957829251338,2024-10-01 00:42:36.127714
12.962681128117223,2024-10-01 00:42:36.227714
16.40777889373782,2024-10-01 00:42:36.327714
18.932764241440765,2024-10-01 00:42:36.427714
21.55453782799002,2024-10-01 00:42:36.527714
27.37678108474776,2024-10-01 00:42:36.627714
24.288298116010097,2024-10-01 00:42:36.727714
19.200307350182864,2024-10-01 00:42:36.827714
19.904918960486555,2024-10-01 00:42:36.927714
14.987353176810956,2024-10-01 00:42:37.027714
19.90743432003805,2024-10-01 00:42:37.127714
18.556706805399312,2024-10-01 00:42:37.227714
21.613592801690448,2024-10-01 00:42:37.327714
15.863845282238385,2024-10-01 00:42:37.427714
22.596732571205862,2024-10-01 00:42:37.527714
27.66369456501289,2024-10-01 00:42:37.627714
19.456199257715713,2024-10-01 00:42:37.727714
22.008558610494706,2024-10-01 00:42:37.827714
23.450719958555563,2024-10-01 00:42:37.927714
17.993897640570818,2024-10-01 00:42:38.027714
21.120462409052084,2024-10-01 00:42:38.127714
20.062962003908975,2024-10-01 00:42:38.227714
20.48838049274416,2024-10-01 00:42:38.327714
16.13495108072267,2024-10-01 00:42:38.427714
20.122550871294713,2024-10-01 00:42:38.527714
22.489991456227248,2024-10-01 00:42:38.627714
27.255718038975207,2024-10-01 00:42:38.727714
24.796354130426035,2024-10-01 00:42:38.827714
30.765912287557782,2024-10-01 00:42:38.927714
16.163262185559752,2024-10-01 00:42:39.027714
24.361603183603393,2024-10-01 00:42:39.127714
20.91671002869176,2024-10-01 00:42:39.227714
30.94901466608836,2024-10-01 00:42:39.327714
15.958508573224243,2024-10-01 00:42:39.427714
15.80139078909612,2024-10-01 00:42:39.527714
17.00303677277989,2024-10-01 00:42:39.627714
9.380521378450965,2024-10-01 00:42:39.727714
17.371224891596196,2024-10-01 00:42:39.827714
16.20433669223151,2024-10-01 00:42:39.927714
20.75196893238104,2024-10-01 00:42:40.027714
21.708779878885796,2024-10-01 00:42:40.127714
29.380854196079433,2024-10-01 00:42:40.227714
24.75211919093025,2024-10-01 00:42:40.327714
17.115481721687985,2024-10-01 00:42:40.427714
15.50792664325821,2024-10-01 00:42:40.527714
22.459595857532527,2024-10-01 00:42:40.627714
13.39883396489679,2024-10-01 00:42:40.727714
29.15729382927177,2024-10-01 00:42:40.827714
25.897200603606436,2024-10-01 00:42:40.927714
17.654121739476476,2024-10-01 00:42:41.027714
11.43432735454561,2024-10-01 00:42:41.127714
26.769361870827066,2024-10-01 00:42:41.227714
19.42730077373691,2024-10-01 00:42:41.327714
26.189081559867308,2024-10-01 00:42:41.427714
12.027861706028165,2024-10-01 00:42:41.527714
17.003124885231134,2024-10-01 00:42:41.627714
20.026218498590914,2024-10-01 00:42:41.727714
20.23490296882371,2024-10-01 00:42:41.827714
17.74967264260378,2024-10-01 00:42:41.927714
23.114249661737492,2024-10-01 00:42:42.027714
14.661897853087028,2024-10-01 00:42:42.127714
19.288102574893532,2024-10-01 00:42:42.227714
20.601478158559495,2024-10-01 00:42:42.327714
22.572194170293745,2024-10-01 00:42:42.427714
23.558074390444446,2024-10-01 00:42:42.527714
14.376789540810655,2024-10-01 00:42:42.627714
12.329429146321889,2024-10-01 00:42:42.727714
26.388384109492545,2024-10-01 00:42:42.827714
21.661570059897958,2024-10-01 00:42:42.927714
16.25756731721723,2024-10-01 00:42:43.027714
27.755759877612615,2024-10-01 00:42:43.127714
20.578373171464293,2024-10-01 00:42:43.227714
25.896485920319133,2024-10-01 00:42:43.327714
20.337592407050543,2024-10-01 00:42:43.427714
30.303739624409936,2024-10-01 00:42:43.527714
28.77670421221602,2024-10-01 00:42:43.627714
18.75517925760463,2024-10-01 00:42:43.727714
24.857854754771775,2024-10-01 00:42:43.827714
23.22687974792574,2024-10-01 00:42:43.927714
26.84315778766174,2024-10-01 00:42:44.027714
15.175382697099478,2024-10-01 00:42:44.127714
23.430257299992196,2024-10-01 00:42:44.227714
25.29212243424794,2024-10-01 00:42:44.327714
11.206302567884428,2024-10-01 00:42:44.427714
14.083707436671125,2024-10-01 00:42:44.527714
9.803839111199498,2024-10-01 00:42:44.627714
18.652965827777212,2024-10-01 00:42:44.727714
23.58771127897981,2024-10-01 00:42:44.827714
27.511785260480142,2024-10-01 00:42:44.927714
20.370473902098876,2024-10-01 00:42:45.027714
28.143077727856458,2024-10-01 00:42:45.127714
13.099492708925544,2024-10-01 00:42:45.227714
11.483087803224226,2024-10-01 00:42:45.327714
19.722261505516904,2024-10-01 00:42:45.427714
21.920327244696537,2024-10-01 00:42:45.527714
19.836526259529535,2024-10-01 00:42:45.627714
9.662789499800617,2024-10-01 00:42:45.727714
19.55439980243606,2024-10-01 00:42:45.827714
13.477652497475734,2024-10-01 00:42:45.927714
23.348362744150194,2024-10-01 00:42:46.027714
21.832991230484243,2024-10-01 00:42:46.127714
15.300601068363223,2024-10-01 00:42:46.227714
17.430665413316532,2024-10-01 00:42:46.327714
14.703932390555241,2024-10-01 00:42:46.427714
19.68660451363414,2024-10-01 00:42:46.527714
24.775711602506192,2024-10-01 00:42:46.627714
15.071369768322281,2024-10-01 00:42:46.727714
22.520232577589223,2024-10-01 00:42:46.827714
17.348711908137798,2024-10-01 00:42:46.927714
16.03563583868828,2024-10-01 00:42:47.027714
19.464848200227213,2024-10-01 00:42:47.127714
14.823788387903129,2024-10-01 00:42:47.227714
17.23175347326409,2024-10-01 00:42:47.327714
14.010610537055758,2024-10-01 00:42:47.427714
29.823625664581947,2024-10-01 00:42:47.527714
20.176317759858645,2024-10-01 00:42:47.627714
16.50137246003707,2024-10-01 00:42:47.727714
21.06989955367111,2024-10-01 00:42:47.827714
19.438359751545853,2024-10-01 00:42:47.927714
18.895152002333887,2024-10-01 00:42:48.027714
23.070833500217127,2024-10-01 00:42:48.127714
23.787538550236526,2024-10-01 00:42:48.227714
17.34749426194736,2024-10-01 00:42:48.327714
17.1209087967766,2024-10-01 00:42:48.427714
18.62474151424178,2024-10-01 00:42:48.527714
8.490394176322075,2024-10-01 00:42:48.627714
12.42404468900724,2024-10-01 00:42:48.727714
26.83437133722262,2024-10-01 00:42:48.827714
28.224838567506417,2024-10-01 00:42:48.927714
18.75481980221811,2024-10-01 00:42:49.027714
22.882784815278832,2024-10-01 00:42:49.127714
21.556250772717682,2024-10-01 00:42:49.227714
35.394404042276186,2024-10-01 00:42:49.327714
25.597874557172883,2024-10-01 00:42:49.427714
19.360412042596167,2024-10-01 00:42:49.527714
15.222297796997871,2024-10-01 00:42:49.627714
11.967768398712138,2024-10-01 00:42:49.727714
21.017318179336115,2024-10-01 00:42:49.827714
16.218246273578483,2024-10-01 00:42:49.927714
12.88873145201163,2024-10-01 00:42:50.027714
16.767135578787368,2024-10-01 00:42:50.127714
14.592259981928024,2024-10-01 00:42:50.227714
28.435708175362823,2024-10-01 00:42:50.327714
24.408198784747253,2024-10-01 00:42:50.427714
19.960136793416915,2024-10-01 00:42:50.527714
27.39972069445013,2024-10-01 00:42:50.627714
20.38684153823809,2024-10-01 00:42:50.727714
15.693578993358681,2024-10-01 00:42:50.827714
27.615620386348287,2024-10-01 00:42:50.927714
22.694550218423295,2024-10-01 00:42:51.027714
14.813769228367718,2024-10-01 00:42:51.127714
19.04830660958196,2024-10-01 00:42:51.227714
15.621908733076213,2024-10-01 00:42:51.327714
13.08600134517832,2024-10-01 00:42:51.427714
24.630887737658206,2024-10-01 00:42:51.527714
29.547083202350652,2024-10-01 00:42:51.627714
13.007162130904295,2024-10-01 00:42:51.727714
22.814846183452854,2024-10-01 00:42:51.827714
16.746787154390866,2024-10-01 00:42:51.927714
17.56437308117652,2024-10-01 00:42:52.027714
17.038030378805654,2024-10-01 00:42:52.127714
15.68004615160092,2024-10-01 00:42:52.227714
20.242608139724133,2024-10-01 00:42:52.327714
15.84524941794481,2024-10-01 00:42:52.427714
21.352284128899193,2024-10-01 00:42:52.527714
19.748809452754315,2024-10-01 00:42:52.627714
18.80525976566795,2024-10-01 00:42:52.727714
15.462181689792011,2024-10-01 00:42:52.827714
17.116143347158335,2024-10-01 00:42:52.927714
23.77695612912878,2024-10-01 00:42:53.027714
22.504585938121902,2024-10-01 00:42:53.127714
15.112223776007244,2024-10-01 00:42:53.227714
20.49666152714613,2024-10-01 00:42:53.327714
23.756935616858947,2024-10-01 00:42:53.427714
11.652973594393142,2024-10-01 00:42:53.527714
22.716800961899676,2024-10-01 00:42:53.627714
16.686881205270765,2024-10-01 00:42:53.727714
22.852993342965796,2024-10-01 00:42:53.827714
16.183704217287417,2024-10-01 00:42:53.927714
10.975589496677404,2024-10-01 00:42:54.027714
11.862287810584187,2024-10-01 00:42:54.127714
20.24042473330691,2024-10-01 00:42:54.227714
21.29861250860741,2024-10-01 00:42:54.327714
15.478416874477958,2024-10-01 00:42:54.427714
23.19296229388687,2024-10-01 00:42:54.527714
11.6923996886552,2024-10-01 00:42:54.627714
19.66960100676342,2024-10-01 00:42:54.727714
13.944919001187717,2024-10-01 00:42:54.827714
16.740819460989204,2024-10-01 00:42:54.927714
20.23699335658207,2024-10-01 00:42:55.027714
15.697933173580237,2024-10-01 00:42:55.127714
18.077222278850872,2024-10-01 00:42:55.227714
25.0314640460722,2024-10-01 00:42:55.327714
17.115540652384258,2024-10-01 00:42:55.427714
24.17846056032571,2024-10-01 00:42:55.527714
14.35146572671191,2024-10-01 00:42:55.627714
22.649020889576413,2024-10-01 00:42:55.727714
27.207843103289502,2024-10-01 00:42:55.827714
7.641777499363553,2024-10-01 00:42:55.927714
16.015523722647615,2024-10-01 00:42:56.027714
22.8853606359027,2024-10-01 00:42:56.127714
18.984773069785035,2024-10-01 00:42:56.227714
21.855729366856544,2024-10-01 00:42:56.327714
16.980074066420897,2024-10-01 00:42:56.427714
20.4329489373645,2024-10-01 00:42:56.527714
19.221613823039604,2024-10-01 00:42:56.627714
25.838910308299038,2024-10-01 00:42:56.727714
21.272104216506065,2024-10-01 00:42:56.827714
21.68801331037601,2024-10-01 00:42:56.927714
17.940615169387662,2024-10-01 00:42:57.027714
17.561968879637533,2024-10-01 00:42:57.127714
17.837209060901895,2024-10-01 00:42:57.227714
21.972260711891483,2024-10-01 00:42:57.327714
17.895077595898684,2024-10-01 00:42:57.427714
21.448874284482063,2024-10-01 00:42:57.527714
30.37700399322719,2024-10-01 00:42:57.627714
24.355623517158463,2024-10-01 00:42:57.727714
18.369882339160796,2024-10-01 00:42:57.827714
26.006069610819726,2024-10-01 00:42:57.927714
17.959623134892244,2024-10-01 00:42:58.027714
9.80937732411073,2024-10-01 00:42:58.127714
14.95956844541298,2024-10-01 00:42:58.227714
10.646040394870722,2024-10-01 00:42:58.327714
18.242432579793455,2024-10-01 00:42:58.427714
20.092091895947757,2024-10-01 00:42:58.527714
28.382186561376415,2024-10-01 00:42:58.627714
21.634636868820813,2024-10-01 00:42:58.727714
18.90449735595568,2024-10-01 00:42:58.827714
24.147027905917447,2024-10-01 00:42:58.927714
8.944323454960575,2024-10-01 00:42:59.027714
21.17807279054283,2024-10-01 00:42:59.127714
23.854325969434836,2024-10-01 00:42:59.227714
12.607068771100792,2024-10-01 00:42:59.327714
25.718770216034645,2024-10-01 00:42:59.427714
21.69248203747207,2024-10-01 00:42:59.527714
17.923560430495993,2024-10-01 00:42:59.627714
