TIMESTAMP,ACC_SENSOR,ACC_DATA,ACC_STATUS,VIBRATION_DATA,TEMPERATURE_DATA,FOG_PRESENCE_DATA,WEATHER_ALERT_DATA
2024-10-04 02:14:17.750,A1,-0.001387358,lower_threshold_exceeded,moderate,21.28014867156938,False,
2024-10-04 02:14:18.750,A2,0.002548099,lower_threshold_exceeded,high,,False,
2024-10-04 02:14:18.750,A2,0.002548099,lower_threshold_exceeded,high,,False,
2024-10-04 02:14:18.750,A2,0.002548099,lower_threshold_exceeded,moderate,,False,
2024-10-04 02:14:19.900,A1,-0.0009416342,lower_threshold_exceeded,moderate,,,
2024-10-04 02:14:19.600,A2,0.004138708,upper_threshold_exceeded,,,,
2024-10-04 02:14:18.800,A2,0.004204154,upper_threshold_exceeded,high,23.50154939704495,False,
2024-10-04 02:14:18.800,A2,0.004204154,upper_threshold_exceeded,high,17.12181086881113,False,
2024-10-04 02:14:18.800,A2,0.004204154,upper_threshold_exceeded,high,17.12181086881113,False,
2024-10-04 02:14:20.100,A2,0.004163027,upper_threshold_exceeded,,,,
2024-10-04 02:14:20.350,A2,0.004249692,upper_threshold_exceeded,high,21.357894185976868,False,
2024-10-04 02:14:20.350,A2,0.004249692,upper_threshold_exceeded,high,21.357894185976868,False,
2024-10-04 02:14:20.350,A2,0.004249692,upper_threshold_exceeded,high,13.616257120898451,False,
2024-10-04 02:14:21.800,A1,0.0005739927,upper_threshold_exceeded,high,20.480603884704916,True,
2024-10-04 02:14:21.800,A1,0.0005739927,upper_threshold_exceeded,high,20.480603884704916,True,
2024-10-04 02:14:20.450,A2,0.002582073,lower_threshold_exceeded,high,14.594717297958688,,
2024-10-04 02:14:20.450,A2,0.002582073,lower_threshold_exceeded,high,25.26576426666452,,
2024-10-04 02:14:22.050,A1,-0.0009995699,lower_threshold_exceeded,,,,
2024-10-04 02:14:24.350,A2,0.004327297,upper_threshold_exceeded,,,,
2024-10-04 02:14:23.950,A1,0.0004068613,upper_threshold_exceeded,,,,
2024-10-04 02:14:27.300,A1,0.0007317066,upper_threshold_exceeded,,,False,
2024-10-04 02:14:27.300,A2,0.004193068,upper_threshold_exceeded,,,False,
2024-10-04 02:14:28.750,A2,0.004136205,upper_threshold_exceeded,moderate,29.40578534720295,False,
2024-10-04 02:14:29.550,A2,0.00265491,lower_threshold_exceeded,high,16.540459650593778,False,
2024-10-04 02:14:29.550,A2,0.00265491,lower_threshold_exceeded,high,19.77206991822251,False,
2024-10-04 02:14:28.400,A2,0.004456997,upper_threshold_exceeded,moderate,19.504120681103085,True,
2024-10-04 02:14:28.400,A2,0.004456997,upper_threshold_exceeded,moderate,29.233184980238327,True,
2024-10-04 02:14:28.400,A2,0.004456997,upper_threshold_exceeded,moderate,19.504120681103085,False,
2024-10-04 02:14:28.400,A2,0.004456997,upper_threshold_exceeded,moderate,29.233184980238327,False,
2024-10-04 02:14:28.400,A2,0.004456997,upper_threshold_exceeded,moderate,29.233184980238327,False,
2024-10-04 02:14:29.850,A2,0.002801418,lower_threshold_exceeded,,,,
2024-10-04 02:14:29.850,A1,-0.001069188,lower_threshold_exceeded,,,,
2024-10-04 02:14:29.100,A2,0.004366755,upper_threshold_exceeded,,,,
2024-10-04 02:14:29.300,A1,0.0005110502,upper_threshold_exceeded,moderate,,,
2024-10-04 02:14:29.300,A1,0.0005110502,upper_threshold_exceeded,low,,,
2024-10-04 02:14:33.150,A1,-0.0009940863,lower_threshold_exceeded,moderate,28.637715850503557,False,
2024-10-04 02:14:33.800,A1,0.0007436275,upper_threshold_exceeded,,,,
2024-10-04 02:14:34.000,A1,0.0004572868,upper_threshold_exceeded,,,,
2024-10-04 02:14:34.450,A2,0.002701402,lower_threshold_exceeded,,21.979017667187044,False,
2024-10-04 02:14:34.450,A2,0.002701402,lower_threshold_exceeded,,21.979017667187044,False,
2024-10-04 02:14:34.600,A2,0.004190445,upper_threshold_exceeded,moderate,,,
2024-10-04 02:14:34.650,A1,-0.001111388,lower_threshold_exceeded,moderate,,,
2024-10-04 02:14:36.150,A2,0.004439831,upper_threshold_exceeded,moderate,21.193945795132567,,
2024-10-04 02:14:36.150,A2,0.004439831,upper_threshold_exceeded,moderate,18.704789270896484,,
2024-10-04 02:14:30.850,A1,0.0004780293,upper_threshold_exceeded,low,17.738468403754617,False,
2024-10-04 02:14:30.250,A1,0.0005619526,upper_threshold_exceeded,low,19.7614432192901,False,
2024-10-04 02:14:37.900,A1,-0.001042008,lower_threshold_exceeded,,25.540914083687586,,
2024-10-04 02:14:36.300,A1,0.0007864237,upper_threshold_exceeded,,,False,
2024-10-04 02:14:37.000,A2,0.004301071,upper_threshold_exceeded,moderate,14.800470364372346,False,
2024-10-04 02:14:37.000,A2,0.004301071,upper_threshold_exceeded,moderate,14.800470364372346,False,
2024-10-04 02:14:37.000,A2,0.004301071,upper_threshold_exceeded,moderate,23.06386952531285,False,
2024-10-04 02:14:38.850,A2,0.002847672,lower_threshold_exceeded,,14.284975436347583,,
2024-10-04 02:14:40.000,A2,0.002776146,lower_threshold_exceeded,,,,
2024-10-04 02:14:41.200,A2,0.004143953,upper_threshold_exceeded,moderate,,,
2024-10-04 02:14:40.750,A1,0.0004336834,upper_threshold_exceeded,moderate,32.19876203169636,False,
2024-10-04 02:14:40.750,A1,0.0004336834,upper_threshold_exceeded,moderate,32.19876203169636,True,
2024-10-04 02:14:41.550,A2,0.004526496,upper_threshold_exceeded,moderate,26.960011431722997,False,
2024-10-04 02:14:41.550,A2,0.004526496,upper_threshold_exceeded,moderate,26.960011431722997,False,
2024-10-04 02:14:41.550,A2,0.004526496,upper_threshold_exceeded,moderate,24.591583030011567,False,
2024-10-04 02:14:41.550,A2,0.004526496,upper_threshold_exceeded,moderate,24.591583030011567,False,
2024-10-04 02:14:41.550,A2,0.004526496,upper_threshold_exceeded,moderate,24.591583030011567,False,
2024-10-04 02:14:41.550,A2,0.004526496,upper_threshold_exceeded,moderate,26.960011431722997,False,
2024-10-04 02:14:41.550,A2,0.004526496,upper_threshold_exceeded,moderate,24.591583030011567,False,
2024-10-04 02:14:41.450,A2,0.002765179,lower_threshold_exceeded,high,14.482053413921143,False,
2024-10-04 02:14:41.450,A2,0.002765179,lower_threshold_exceeded,high,20.899470755767393,False,
2024-10-04 02:14:41.450,A2,0.002765179,lower_threshold_exceeded,high,14.482053413921143,True,
2024-10-04 02:14:41.450,A2,0.002765179,lower_threshold_exceeded,high,20.899470755767393,True,
2024-10-04 02:14:42.400,A2,0.002812743,lower_threshold_exceeded,low,,False,
2024-10-04 02:14:42.400,A2,0.002812743,lower_threshold_exceeded,low,,False,
2024-10-04 02:14:42.250,A1,-0.001088381,lower_threshold_exceeded,high,19.901811005366593,True,
2024-10-04 02:14:42.250,A1,-0.001088381,lower_threshold_exceeded,moderate,19.901811005366593,True,
2024-10-04 02:14:42.250,A1,-0.001088381,lower_threshold_exceeded,high,22.76244977208574,True,
2024-10-04 02:14:42.250,A1,-0.001088381,lower_threshold_exceeded,moderate,22.76244977208574,True,
2024-10-04 02:14:43.450,A2,0.002567887,lower_threshold_exceeded,,,,
2024-10-04 02:14:44.000,A1,0.0005431175,upper_threshold_exceeded,low,15.981627160151346,False,
2024-10-04 02:14:45.550,A2,0.002758741,lower_threshold_exceeded,,,,
2024-10-04 02:14:44.200,A2,0.002699494,lower_threshold_exceeded,low,22.844915395926375,False,
2024-10-04 02:14:47.750,A2,0.004715085,upper_threshold_exceeded,moderate,,,
2024-10-04 02:14:47.950,A2,0.004241228,upper_threshold_exceeded,,,,
2024-10-04 02:14:48.450,A1,-0.001041412,lower_threshold_exceeded,low,19.95440501677898,False,Thunderstorm Watch
2024-10-04 02:14:48.850,A2,0.00282371,lower_threshold_exceeded,low,,,
2024-10-04 02:14:48.850,A2,0.00282371,lower_threshold_exceeded,moderate,,,
2024-10-04 02:14:49.250,A1,0.0005315542,upper_threshold_exceeded,,,,
2024-10-04 02:14:49.350,A1,-0.001035213,lower_threshold_exceeded,,,,
2024-10-04 02:14:49.650,A1,0.0004667044,upper_threshold_exceeded,,,,
2024-10-04 02:14:50.550,A1,-0.0009633303,lower_threshold_exceeded,low,,True,
2024-10-04 02:14:50.550,A1,-0.0009633303,lower_threshold_exceeded,low,,False,
2024-10-04 02:14:50.800,A1,0.0004142523,upper_threshold_exceeded,high,21.959020027012738,False,
2024-10-04 02:14:51.850,A2,0.004150391,upper_threshold_exceeded,moderate,12.605442156129357,False,
2024-10-04 02:14:51.850,A2,0.004150391,upper_threshold_exceeded,moderate,12.605442156129357,True,
2024-10-04 02:14:51.350,A2,0.004187226,upper_threshold_exceeded,,,,
2024-10-04 02:14:50.700,A1,-0.0009717941,lower_threshold_exceeded,low,17.1174479963664,False,
2024-10-04 02:14:50.700,A1,-0.0009717941,lower_threshold_exceeded,moderate,17.1174479963664,False,
2024-10-04 02:14:51.400,A1,-0.0009642839,lower_threshold_exceeded,,15.575986429865496,False,
2024-10-04 02:14:52.750,A1,-0.0009276867,lower_threshold_exceeded,low,16.654636306700418,False,
2024-10-04 02:14:53.600,A2,0.004178166,upper_threshold_exceeded,low,18.173392243439455,,
2024-10-04 02:14:53.600,A2,0.004178166,upper_threshold_exceeded,low,20.923401529324543,,
2024-10-04 02:14:53.600,A2,0.004178166,upper_threshold_exceeded,low,20.923401529324543,,
2024-10-04 02:14:51.600,A2,0.004190445,upper_threshold_exceeded,moderate,27.35585163746804,,
2024-10-04 02:14:53.100,A2,0.00281918,lower_threshold_exceeded,high,16.216024557152696,False,
2024-10-04 02:14:53.100,A2,0.00281918,lower_threshold_exceeded,high,12.89094666629078,False,
2024-10-04 02:14:53.100,A2,0.00281918,lower_threshold_exceeded,high,16.216024557152696,False,
2024-10-04 02:14:53.100,A2,0.00281918,lower_threshold_exceeded,high,12.89094666629078,False,
2024-10-04 02:14:55.350,A2,0.002812743,lower_threshold_exceeded,low,24.078686062696484,False,
2024-10-04 02:14:56.250,A1,-0.001010537,lower_threshold_exceeded,low,21.544165062994814,False,
2024-10-04 02:14:56.250,A1,-0.001010537,lower_threshold_exceeded,low,28.51107472317619,False,
2024-10-04 02:14:56.250,A1,-0.001010537,lower_threshold_exceeded,low,28.51107472317619,False,
2024-10-04 02:14:56.250,A1,-0.001010537,lower_threshold_exceeded,low,21.544165062994814,False,
2024-10-04 02:14:56.250,A1,-0.001010537,lower_threshold_exceeded,low,28.51107472317619,False,
2024-10-04 02:14:56.250,A1,-0.001010537,lower_threshold_exceeded,low,28.51107472317619,False,
2024-10-04 02:14:56.900,A2,0.004212141,upper_threshold_exceeded,high,17.097382750976386,False,
2024-10-04 02:14:56.000,A1,0.0004608631,upper_threshold_exceeded,,,False,
2024-10-04 02:14:57.300,A1,-0.001189351,lower_threshold_exceeded,moderate,20.073440973645987,True,
2024-10-04 02:14:58.050,A1,-0.0009763241,lower_threshold_exceeded,,,,
2024-10-04 02:14:54.850,A1,-0.0009371042,lower_threshold_exceeded,moderate,22.691480395248163,False,
2024-10-04 02:14:54.850,A1,-0.0009371042,lower_threshold_exceeded,moderate,25.36253668654901,False,
2024-10-04 02:14:54.850,A1,-0.0009371042,lower_threshold_exceeded,low,25.36253668654901,False,
2024-10-04 02:14:54.850,A1,-0.0009371042,lower_threshold_exceeded,moderate,22.691480395248163,False,
2024-10-04 02:14:54.850,A1,-0.0009371042,lower_threshold_exceeded,moderate,25.36253668654901,False,
2024-10-04 02:14:54.850,A1,-0.0009371042,lower_threshold_exceeded,low,25.36253668654901,False,
2024-10-04 02:14:59.500,A2,0.002659082,lower_threshold_exceeded,,,,
2024-10-04 02:14:58.600,A2,0.004182458,upper_threshold_exceeded,moderate,23.89180538083319,True,
2024-10-04 02:14:58.600,A2,0.004182458,upper_threshold_exceeded,low,23.89180538083319,True,
2024-10-04 02:15:01.800,A2,0.002850533,lower_threshold_exceeded,,,,
2024-10-04 02:15:01.900,A1,-0.0009412766,lower_threshold_exceeded,,,,
2024-10-04 02:15:02.750,A1,-0.001068234,lower_threshold_exceeded,moderate,22.579696088520496,,
2024-10-04 02:15:02.950,A1,0.0004702806,upper_threshold_exceeded,moderate,,,
2024-10-04 02:15:03.550,A1,0.000441432,upper_threshold_exceeded,moderate,20.30839924923986,False,
2024-10-04 02:15:03.550,A1,0.000441432,upper_threshold_exceeded,moderate,20.30839924923986,False,
2024-10-04 02:15:03.550,A1,0.000441432,upper_threshold_exceeded,moderate,22.144082501652864,False,
2024-10-04 02:15:03.850,A2,0.004179478,upper_threshold_exceeded,,,,
2024-10-04 02:15:03.000,A2,0.004212737,upper_threshold_exceeded,,,,
2024-10-04 02:15:04.300,A1,0.0005898476,upper_threshold_exceeded,,,,
2024-10-04 02:15:02.150,A1,-0.001375079,lower_threshold_exceeded,moderate,19.821792588512583,False,
2024-10-04 02:15:03.650,A1,-0.001236081,lower_threshold_exceeded,moderate,20.882207776386124,True,
2024-10-04 02:15:05.200,A2,0.002813101,lower_threshold_exceeded,,25.742228545983775,,
2024-10-04 02:15:05.750,A1,0.0005162954,upper_threshold_exceeded,moderate,24.2638683756111,False,
2024-10-04 02:15:05.750,A1,0.0005162954,upper_threshold_exceeded,moderate,22.423664086472375,False,
2024-10-04 02:15:05.750,A1,0.0005162954,upper_threshold_exceeded,moderate,24.2638683756111,True,
2024-10-04 02:15:05.750,A1,0.0005162954,upper_threshold_exceeded,moderate,22.423664086472375,True,
2024-10-04 02:15:05.750,A1,0.0005162954,upper_threshold_exceeded,high,22.423664086472375,True,
2024-10-04 02:15:05.850,A1,-0.001119733,lower_threshold_exceeded,low,16.78225083841269,,
2024-10-04 02:15:05.850,A1,-0.001119733,lower_threshold_exceeded,low,16.78225083841269,,
2024-10-04 02:15:05.900,A2,0.004435658,upper_threshold_exceeded,,,,
2024-10-04 02:15:06.450,A1,-0.0009995699,lower_threshold_exceeded,moderate,,False,
2024-10-04 02:15:06.450,A1,-0.0009995699,lower_threshold_exceeded,high,,False,
2024-10-04 02:15:08.000,A2,0.004276514,upper_threshold_exceeded,,,,
2024-10-04 02:15:08.400,A1,0.0004842281,upper_threshold_exceeded,low,17.676913513508033,False,
2024-10-04 02:15:08.400,A1,0.0004842281,upper_threshold_exceeded,low,21.005798279364196,False,
2024-10-04 02:15:09.100,A1,0.0004417896,upper_threshold_exceeded,,,,
2024-10-04 02:15:07.100,A1,-0.0009752512,lower_threshold_exceeded,low,14.967287173601797,False,
2024-10-04 02:15:07.100,A1,-0.0009752512,lower_threshold_exceeded,low,25.69939280564523,False,
2024-10-04 02:15:07.100,A1,-0.0009752512,lower_threshold_exceeded,low,14.967287173601797,False,
2024-10-04 02:15:07.100,A1,-0.0009752512,lower_threshold_exceeded,low,25.69939280564523,False,
2024-10-04 02:15:10.000,A1,0.0004783869,upper_threshold_exceeded,,,,
2024-10-04 02:15:12.100,A2,0.002761602,lower_threshold_exceeded,low,18.769687559350256,False,
2024-10-04 02:15:13.900,A2,0.002745152,lower_threshold_exceeded,,19.58447213685653,,
2024-10-04 02:15:12.400,A1,0.000636816,upper_threshold_exceeded,low,,False,
2024-10-04 02:15:14.400,A2,0.004179835,upper_threshold_exceeded,moderate,19.199336022166797,,Blizzard Warning
2024-10-04 02:15:14.800,A2,0.002787113,lower_threshold_exceeded,high,19.696695930926897,False,
2024-10-04 02:15:15.000,A1,0.0004951954,upper_threshold_exceeded,low,12.079320284972551,,
2024-10-04 02:15:15.000,A1,0.0004951954,upper_threshold_exceeded,high,21.335633255057417,,
2024-10-04 02:15:14.100,A1,-0.001008987,lower_threshold_exceeded,moderate,18.45395461475068,False,
2024-10-04 02:15:14.100,A1,-0.001008987,lower_threshold_exceeded,moderate,18.45395461475068,True,
2024-10-04 02:15:18.800,A1,-0.001005769,lower_threshold_exceeded,low,11.687540059821629,False,
2024-10-04 02:15:17.550,A1,-0.001204014,lower_threshold_exceeded,moderate,21.301609193856105,True,
2024-10-04 02:15:18.000,A1,0.0005311966,upper_threshold_exceeded,,14.54516784892401,,
2024-10-04 02:15:18.050,A2,0.004408121,upper_threshold_exceeded,,,,
2024-10-04 02:15:18.350,A1,0.0004997253,upper_threshold_exceeded,high,18.95389063127736,False,
2024-10-04 02:15:18.350,A1,0.0004997253,upper_threshold_exceeded,high,18.95389063127736,False,
2024-10-04 02:15:19.900,A1,0.000525713,upper_threshold_exceeded,moderate,17.63080326464542,False,
2024-10-04 02:15:19.900,A1,0.000525713,upper_threshold_exceeded,moderate,17.63080326464542,False,
2024-10-04 02:15:19.900,A1,0.000525713,upper_threshold_exceeded,moderate,17.63080326464542,False,
2024-10-04 02:15:19.900,A1,0.000525713,upper_threshold_exceeded,moderate,19.927738645608603,False,
2024-10-04 02:15:19.900,A1,0.000525713,upper_threshold_exceeded,moderate,19.927738645608603,False,
2024-10-04 02:15:20.700,A2,0.002743483,lower_threshold_exceeded,moderate,22.238584629051388,False,
2024-10-04 02:15:19.150,A1,-0.0009461641,lower_threshold_exceeded,moderate,19.45195098037085,False,
2024-10-04 02:15:19.150,A1,-0.0009461641,lower_threshold_exceeded,moderate,19.45195098037085,False,
2024-10-04 02:15:19.150,A1,-0.0009461641,lower_threshold_exceeded,moderate,19.558185203973323,False,
2024-10-04 02:15:19.150,A1,-0.0009461641,lower_threshold_exceeded,moderate,19.558185203973323,False,
2024-10-04 02:15:19.150,A1,-0.0009461641,lower_threshold_exceeded,moderate,19.558185203973323,False,
2024-10-04 02:15:19.150,A1,-0.0009461641,lower_threshold_exceeded,moderate,19.45195098037085,False,
2024-10-04 02:15:19.150,A1,-0.0009461641,lower_threshold_exceeded,moderate,19.558185203973323,False,
2024-10-04 02:15:22.450,A1,0.0004857779,upper_threshold_exceeded,,,True,
