TIMESTAMP,ACC_SENSOR,ACC_DATA,ACC_STATUS,UPPER_THRESHOLD,LOWER_THRESHOLD,VIBRATION_DATA,TEMPERATURE_DATA,FOG_PRESENCE_DATA,WEATHER_ALERT_DATA
2024-10-12 23:35:19.050,A1,-0.0009995699,lower_threshold_exceeded,0.00040616332981593316,-0.00092253120985645,high,17.41355774949814,False,Blizzard Warning
2024-10-12 23:35:19.050,A1,-0.0009995699,lower_threshold_exceeded,0.00040616332981593316,-0.00092253120985645,high,27.0467372009279,False,Blizzard Warning
2024-10-12 23:35:17.450,A2,0.002582073,lower_threshold_exceeded,0.004135726867523105,0.0028774674926919574,low,22.295900396142184,False,
2024-10-12 23:35:17.450,A2,0.002582073,lower_threshold_exceeded,0.004135726867523105,0.0028774674926919574,low,19.649171442706766,False,
2024-10-12 23:35:20.950,A1,0.0004068613,upper_threshold_exceeded,0.0004037218990477209,-0.0009246556694277974,,18.930055778872457,False,
2024-10-12 23:35:20.350,A2,0.004327297,upper_threshold_exceeded,0.004131550732597228,0.002879390480885929,high,21.44584321953909,False,
2024-10-12 23:35:20.350,A2,0.004327297,upper_threshold_exceeded,0.004131550732597228,0.002879390480885929,high,32.27650069955447,False,
2024-10-12 23:35:24.750,A2,0.004136205,upper_threshold_exceeded,0.0041329165790139465,0.002886816143655804,high,20.93304561578179,False,
2024-10-12 23:35:25.400,A2,0.004456997,upper_threshold_exceeded,0.004133368317481539,0.0028849372725524474,moderate,29.40578534720295,False,Heatwave Warning
2024-10-12 23:35:25.400,A2,0.004456997,upper_threshold_exceeded,0.004133368317481539,0.0028849372725524474,moderate,29.40578534720295,False,Heatwave Warning
2024-10-12 23:35:25.400,A2,0.004456997,upper_threshold_exceeded,0.004133368317481539,0.0028849372725524474,moderate,12.75993049791878,False,Heatwave Warning
2024-10-12 23:35:25.400,A2,0.004456997,upper_threshold_exceeded,0.004133368317481539,0.0028849372725524474,moderate,12.75993049791878,False,Heatwave Warning
2024-10-12 23:35:23.300,A1,0.0007317066,upper_threshold_exceeded,0.00040743970260822973,-0.000919462844851436,moderate,23.227420905705376,False,
2024-10-12 23:35:23.300,A2,0.004193068,upper_threshold_exceeded,0.004130422109610611,0.002884903372387078,moderate,23.227420905705376,False,
2024-10-12 23:35:25.850,A2,0.002801418,lower_threshold_exceeded,0.004137363629356624,0.0028798793111596615,,24.36228664140072,False,
2024-10-12 23:35:25.850,A1,-0.001069188,lower_threshold_exceeded,0.00040818096346412056,-0.0009193961531738855,,24.36228664140072,False,
2024-10-12 23:35:25.850,A2,0.002801418,lower_threshold_exceeded,0.004137363629356624,0.0028798793111596615,,23.251005889793305,False,
2024-10-12 23:35:25.850,A1,-0.001069188,lower_threshold_exceeded,0.00040818096346412056,-0.0009193961531738855,,23.251005889793305,False,
2024-10-12 23:35:25.550,A2,0.00265491,lower_threshold_exceeded,0.004136900993090986,0.0028830902792254106,low,17.489728878236946,True,
2024-10-12 23:35:25.100,A2,0.004366755,upper_threshold_exceeded,0.004138939845227879,0.0028758921391645502,moderate,12.372374145376304,True,
2024-10-12 23:35:25.100,A2,0.004366755,upper_threshold_exceeded,0.004138939845227879,0.0028758921391645502,moderate,12.372374145376304,False,
2024-10-12 23:35:25.100,A2,0.004366755,upper_threshold_exceeded,0.004138939845227879,0.0028758921391645502,moderate,16.540459650593778,False,
2024-10-12 23:35:25.100,A2,0.004366755,upper_threshold_exceeded,0.004138939845227879,0.0028758921391645502,moderate,16.540459650593778,False,
2024-10-12 23:35:26.300,A1,0.0005110502,upper_threshold_exceeded,0.00040882762377625077,-0.0009211306690386264,high,21.760276982571483,True,
2024-10-12 23:35:26.300,A1,0.0005110502,upper_threshold_exceeded,0.00040882762377625077,-0.0009211306690386264,moderate,21.760276982571483,True,
2024-10-12 23:35:26.850,A1,0.0004780293,upper_threshold_exceeded,0.0004093083065971132,-0.0009199331186074321,moderate,23.54501878794256,False,
2024-10-12 23:35:26.850,A1,0.0004780293,upper_threshold_exceeded,0.0004093083065971132,-0.0009199331186074321,moderate,19.551321528563868,False,
2024-10-12 23:35:26.850,A1,0.0004780293,upper_threshold_exceeded,0.0004093083065971132,-0.0009199331186074321,moderate,23.54501878794256,False,
2024-10-12 23:35:26.850,A1,0.0004780293,upper_threshold_exceeded,0.0004093083065971132,-0.0009199331186074321,moderate,19.551321528563868,False,
2024-10-12 23:35:27.250,A1,0.0005619526,upper_threshold_exceeded,0.00041106777434701743,-0.0009182178169513705,moderate,16.594741712625595,False,
2024-10-12 23:35:29.150,A1,-0.0009940863,lower_threshold_exceeded,0.0004114462277560864,-0.000913960592125366,low,,False,
2024-10-12 23:35:30.000,A1,0.0004572868,upper_threshold_exceeded,0.0004139552777365243,-0.0009166617064148839,moderate,,False,
2024-10-12 23:35:30.800,A1,0.0007436275,upper_threshold_exceeded,0.0004099003986430948,-0.0009147675757815094,low,22.18161834837016,False,
2024-10-12 23:35:30.800,A1,0.0007436275,upper_threshold_exceeded,0.0004099003986430948,-0.0009147675757815094,low,22.18161834837016,False,
2024-10-12 23:35:30.800,A1,0.0007436275,upper_threshold_exceeded,0.0004099003986430948,-0.0009147675757815094,low,20.190017390841,False,
2024-10-12 23:35:30.650,A1,-0.001111388,lower_threshold_exceeded,0.00041528803418493503,-0.0009182273152197886,,,,
2024-10-12 23:35:30.450,A2,0.002701402,lower_threshold_exceeded,0.004133471378970319,0.002880901945546476,low,21.122259092799855,False,
2024-10-12 23:35:32.150,A2,0.004439831,upper_threshold_exceeded,0.004134571393309051,0.0028768384454323555,,,,
2024-10-12 23:35:30.600,A2,0.004190445,upper_threshold_exceeded,0.004134026754788007,0.002878234947339663,moderate,25.39340416715648,False,
2024-10-12 23:35:32.300,A1,0.0007864237,upper_threshold_exceeded,0.0004106486900944967,-0.0009212644585777491,moderate,27.50379895317155,False,
2024-10-12 23:35:33.000,A2,0.004301071,upper_threshold_exceeded,0.004134860401834538,0.0028763594571026715,low,23.6381477181849,,
2024-10-12 23:35:33.900,A1,-0.001042008,lower_threshold_exceeded,0.0004128436857005922,-0.0009234619621395087,moderate,19.64199370292968,True,
2024-10-12 23:35:33.900,A1,-0.001042008,lower_threshold_exceeded,0.0004128436857005922,-0.0009234619621395087,moderate,19.64199370292968,True,
2024-10-12 23:35:34.850,A2,0.002847672,lower_threshold_exceeded,0.004135594327441123,0.00287524170300608,low,,False,
2024-10-12 23:35:37.000,A2,0.002776146,lower_threshold_exceeded,0.004133000335873921,0.002882102100655772,high,,,
2024-10-12 23:35:36.750,A1,0.0004336834,upper_threshold_exceeded,0.0004131373681627982,-0.0009244977090786849,low,,False,
2024-10-12 23:35:36.750,A1,0.0004336834,upper_threshold_exceeded,0.0004131373681627982,-0.0009244977090786849,low,,True,
2024-10-12 23:35:36.750,A1,0.0004336834,upper_threshold_exceeded,0.0004131373681627982,-0.0009244977090786849,moderate,,True,
2024-10-12 23:35:37.200,A2,0.004143953,upper_threshold_exceeded,0.004133576089450826,0.002880617821377213,low,,,
2024-10-12 23:35:37.450,A2,0.002765179,lower_threshold_exceeded,0.0041358122659863345,0.0028809256451650836,,,,
2024-10-12 23:35:38.250,A1,-0.001088381,lower_threshold_exceeded,0.0004099179988479132,-0.000922353881875081,,,,
2024-10-12 23:35:37.550,A2,0.004526496,upper_threshold_exceeded,0.0041361313525323995,0.0028791871234857117,low,22.819545600261797,False,
2024-10-12 23:35:37.550,A2,0.004526496,upper_threshold_exceeded,0.0041361313525323995,0.0028791871234857117,low,22.819545600261797,False,
2024-10-12 23:35:37.550,A2,0.004526496,upper_threshold_exceeded,0.0041361313525323995,0.0028791871234857117,low,22.97377170832643,False,
2024-10-12 23:35:37.550,A2,0.004526496,upper_threshold_exceeded,0.0041361313525323995,0.0028791871234857117,low,22.97377170832643,False,
2024-10-12 23:35:37.550,A2,0.004526496,upper_threshold_exceeded,0.0041361313525323995,0.0028791871234857117,low,22.819545600261797,False,
2024-10-12 23:35:37.550,A2,0.004526496,upper_threshold_exceeded,0.0041361313525323995,0.0028791871234857117,low,22.97377170832643,False,
2024-10-12 23:35:37.550,A2,0.004526496,upper_threshold_exceeded,0.0041361313525323995,0.0028791871234857117,low,22.819545600261797,False,
2024-10-12 23:35:37.550,A2,0.004526496,upper_threshold_exceeded,0.0041361313525323995,0.0028791871234857117,low,22.97377170832643,False,
2024-10-12 23:35:38.400,A2,0.002812743,lower_threshold_exceeded,0.004139245557708125,0.002879028242826172,high,24.70385593994108,True,
2024-10-12 23:35:40.000,A1,0.0005431175,upper_threshold_exceeded,0.00040687835860318144,-0.0009216352155001514,,,,
2024-10-12 23:35:40.200,A2,0.002699494,lower_threshold_exceeded,0.004140778468701657,0.0028752884993742856,,,,
2024-10-12 23:35:40.550,A2,0.002758741,lower_threshold_exceeded,0.0041414290838903455,0.0028744860096719007,low,17.212541074960832,False,Tornado Warning
2024-10-12 23:35:40.550,A2,0.002758741,lower_threshold_exceeded,0.0041414290838903455,0.0028744860096719007,low,13.15098510210461,False,Tornado Warning
2024-10-12 23:35:39.450,A2,0.002567887,lower_threshold_exceeded,0.004139625820070105,0.0028786157582326223,,16.68549541224526,False,
