TIMESTAMP,DATA,SENSOR
2024-10-12 23:34:40.600,-5.912138,SG2
2024-10-12 23:34:40.650,12.55952,SG1
2024-10-12 23:34:40.650,-5.06637,SG2
2024-10-12 23:34:40.700,14.99395,SG1
2024-10-12 23:34:40.700,-5.231437,SG2
2024-10-12 23:34:40.750,12.25006,SG1
2024-10-12 23:34:40.750,-5.169521,SG2
2024-10-12 23:34:40.800,12.25006,SG1
2024-10-12 23:34:40.800,-5.169521,SG2
2024-10-12 23:34:40.850,11.85812,SG1
2024-10-12 23:34:40.850,-4.550612,SG2
2024-10-12 23:34:40.900,14.43688,SG1
2024-10-12 23:34:40.900,-3.869787,SG2
2024-10-12 23:34:40.950,12.84837,SG1
2024-10-12 23:34:40.950,-5.767751,SG2
2024-10-12 23:34:40.000,10.51711,SG1
2024-10-12 23:34:40.000,-5.623363,SG2
2024-10-12 23:34:40.050,10.35209,SG1
2024-10-12 23:34:40.050,-3.415943,SG2
2024-10-12 23:34:40.100,12.84837,SG1
2024-10-12 23:34:40.100,-6.407216,SG2
2024-10-12 23:34:40.150,10.64094,SG1
2024-10-12 23:34:40.150,-6.469131,SG2
2024-10-12 23:34:40.200,11.94065,SG1
2024-10-12 23:34:40.200,-7.459406,SG2
2024-10-12 23:34:40.250,12.47699,SG1
2024-10-12 23:34:40.250,-3.250875,SG2
2024-10-12 23:34:40.300,14.58133,SG1
2024-10-12 23:34:40.300,-5.41706,SG2
2024-10-12 23:34:40.350,13.40538,SG1
2024-10-12 23:34:40.350,-7.74818,SG2
2024-10-12 23:34:40.400,10.90911,SG1
2024-10-12 23:34:40.400,-5.478976,SG2
2024-10-12 23:34:41.450,11.50741,SG1
2024-10-12 23:34:41.450,-3.044693,SG2
2024-10-12 23:34:41.500,14.02431,SG1
2024-10-12 23:34:41.500,-6.36598,SG2
2024-10-12 23:34:41.550,12.66268,SG1
2024-10-12 23:34:41.550,-6.469131,SG2
2024-10-12 23:34:41.600,11.25981,SG1
2024-10-12 23:34:41.600,-7.603793,SG2
2024-10-12 23:34:41.650,13.13722,SG1
2024-10-12 23:34:41.650,-5.190079,SG2
2024-10-12 23:34:41.700,13.44662,SG1
2024-10-12 23:34:41.700,-4.860067,SG2
2024-10-12 23:34:41.750,10.88849,SG1
2024-10-12 23:34:41.750,-5.602684,SG2
2024-10-12 23:34:41.800,11.89935,SG1
2024-10-12 23:34:41.800,-4.385545,SG2
2024-10-12 23:34:41.850,12.25006,SG1
2024-10-12 23:34:41.850,-3.849229,SG2
2024-10-12 23:34:41.900,12.80707,SG1
2024-10-12 23:34:41.900,-5.375824,SG2
2024-10-12 23:34:41.950,12.37383,SG1
2024-10-12 23:34:41.950,-6.551725,SG2
2024-10-12 23:34:41.000,11.4455,SG1
2024-10-12 23:34:41.000,-5.540891,SG2
2024-10-12 23:34:41.050,10.99164,SG1
2024-10-12 23:34:41.050,-5.169521,SG2
2024-10-12 23:34:41.100,15.11773,SG1
2024-10-12 23:34:41.100,-4.488696,SG2
2024-10-12 23:34:41.150,12.84837,SG1
2024-10-12 23:34:41.150,-5.891581,SG2
2024-10-12 23:34:41.200,11.87874,SG1
2024-10-12 23:34:41.200,-3.20964,SG2
2024-10-12 23:34:41.250,11.0535,SG1
2024-10-12 23:34:41.250,-4.138005,SG2
2024-10-12 23:34:41.300,13.11654,SG1
2024-10-12 23:34:41.300,-3.168403,SG2
2024-10-12 23:34:42.350,14.00363,SG1
2024-10-12 23:34:42.350,-6.510367,SG2
2024-10-12 23:34:42.400,10.92972,SG1
2024-10-12 23:34:42.400,-4.509376,SG2
2024-10-12 23:34:42.450,11.21857,SG1
2024-10-12 23:34:42.450,-5.582127,SG2
2024-10-12 23:34:42.500,11.65181,SG1
2024-10-12 23:34:42.500,-6.675434,SG2
2024-10-12 23:34:42.550,15.03519,SG1
2024-10-12 23:34:42.550,-5.912138,SG2
2024-10-12 23:34:42.600,9.526857,SG1
2024-10-12 23:34:42.600,-6.159677,SG2
2024-10-12 23:34:42.650,11.11541,SG1
2024-10-12 23:34:42.650,-4.261837,SG2
2024-10-12 23:34:42.700,13.19907,SG1
2024-10-12 23:34:42.700,-4.921982,SG2
2024-10-12 23:34:42.750,12.51828,SG1
2024-10-12 23:34:42.750,-6.097884,SG2
2024-10-12 23:34:42.800,11.13603,SG1
2024-10-12 23:34:42.800,-6.180356,SG2
2024-10-12 23:34:42.850,10.7028,SG1
2024-10-12 23:34:42.850,-4.426782,SG2
2024-10-12 23:34:42.900,14.49879,SG1
2024-10-12 23:34:42.900,-4.158684,SG2
2024-10-12 23:34:42.950,14.82888,SG1
2024-10-12 23:34:42.950,-4.736236,SG2
2024-10-12 23:34:42.000,11.8375,SG1
2024-10-12 23:34:42.000,-5.540891,SG2
2024-10-12 23:34:42.050,9.939476,SG1
2024-10-12 23:34:42.050,-5.78843,SG2
2024-10-12 23:34:42.100,14.12747,SG1
2024-10-12 23:34:42.100,-4.426782,SG2
2024-10-12 23:34:42.150,14.8495,SG1
2024-10-12 23:34:42.150,-5.004455,SG2
2024-10-12 23:34:43.200,11.21857,SG1
2024-10-12 23:34:43.200,-4.158684,SG2
2024-10-12 23:34:43.250,8.701684,SG1
2024-10-12 23:34:43.250,-2.260714,SG2
2024-10-12 23:34:43.300,14.12747,SG1
2024-10-12 23:34:43.300,-3.08593,SG2
2024-10-12 23:34:43.350,15.2002,SG1
2024-10-12 23:34:43.350,-5.355145,SG2
2024-10-12 23:34:43.400,10.97102,SG1
2024-10-12 23:34:43.400,-4.46814,SG2
2024-10-12 23:34:43.450,10.45525,SG1
2024-10-12 23:34:43.450,-4.32363,SG2
2024-10-12 23:34:43.500,13.73547,SG1
2024-10-12 23:34:43.500,-2.652643,SG2
2024-10-12 23:34:43.550,13.67355,SG1
2024-10-12 23:34:43.550,-3.45718,SG2
2024-10-12 23:34:43.600,10.76471,SG1
2024-10-12 23:34:43.600,-6.654876,SG2
2024-10-12 23:34:43.650,10.39333,SG1
2024-10-12 23:34:43.650,-4.633084,SG2
2024-10-12 23:34:43.700,12.66268,SG1
2024-10-12 23:34:43.700,-6.201035,SG2
2024-10-12 23:34:43.750,12.39451,SG1
2024-10-12 23:34:43.750,-4.138005,SG2
2024-10-12 23:34:43.800,10.24894,SG1
2024-10-12 23:34:43.800,-5.932817,SG2
2024-10-12 23:34:43.850,15.36528,SG1
2024-10-12 23:34:43.850,-5.747072,SG2
2024-10-12 23:34:43.900,13.4673,SG1
2024-10-12 23:34:43.900,-6.737348,SG2
2024-10-12 23:34:43.950,11.36296,SG1
2024-10-12 23:34:43.950,-3.849229,SG2
2024-10-12 23:34:43.000,9.753786,SG1
2024-10-12 23:34:43.000,-4.096768,SG2
2024-10-12 23:34:44.050,12.08505,SG1
2024-10-12 23:34:44.050,-4.282393,SG2
2024-10-12 23:34:44.100,15.03519,SG1
2024-10-12 23:34:44.100,-5.829666,SG2
2024-10-12 23:34:44.150,12.45637,SG1
2024-10-12 23:34:44.150,-6.097884,SG2
2024-10-12 23:34:44.200,13.17845,SG1
2024-10-12 23:34:44.200,-4.81883,SG2
2024-10-12 23:34:44.250,13.26099,SG1
2024-10-12 23:34:44.250,-4.81883,SG2
2024-10-12 23:34:44.300,14.23063,SG1
2024-10-12 23:34:44.300,-4.777472,SG2
2024-10-12 23:34:44.350,13.44662,SG1
2024-10-12 23:34:44.350,-5.664599,SG2
2024-10-12 23:34:44.400,12.16478,SG1
2024-10-12 23:34:44.400,-3.036544,SG2
2024-10-12 23:34:44.450,14.66107,SG1
2024-10-12 23:34:44.450,-5.615213,SG2
2024-10-12 23:34:44.500,13.89774,SG1
2024-10-12 23:34:44.500,-5.429589,SG2
2024-10-12 23:34:44.550,13.83589,SG1
2024-10-12 23:34:44.550,-4.624935,SG2
2024-10-12 23:34:44.600,11.19515,SG1
2024-10-12 23:34:44.600,-6.337273,SG2
2024-10-12 23:34:44.650,12.35048,SG1
2024-10-12 23:34:44.650,-3.490387,SG2
2024-10-12 23:34:44.700,11.13323,SG1
2024-10-12 23:34:44.700,-4.191771,SG2
2024-10-12 23:34:44.750,13.77397,SG1
2024-10-12 23:34:44.750,-5.800837,SG2
2024-10-12 23:34:44.800,12.04101,SG1
2024-10-12 23:34:44.800,-5.140692,SG2
2024-10-12 23:34:44.850,14.22783,SG1
2024-10-12 23:34:44.850,-4.336159,SG2
2024-10-12 23:34:44.900,13.01064,SG1
2024-10-12 23:34:44.900,-4.129855,SG2
2024-10-12 23:34:45.950,12.84557,SG1
2024-10-12 23:34:45.950,-4.893153,SG2
2024-10-12 23:34:45.000,12.78371,SG1
2024-10-12 23:34:45.000,-5.18205,SG2
2024-10-12 23:34:45.050,12.94873,SG1
2024-10-12 23:34:45.050,-6.275357,SG2
2024-10-12 23:34:45.100,12.51549,SG1
2024-10-12 23:34:45.100,-3.304641,SG2
2024-10-12 23:34:45.150,11.77278,SG1
2024-10-12 23:34:45.150,-4.893153,SG2
2024-10-12 23:34:45.200,13.4645,SG1
2024-10-12 23:34:45.200,-2.169969,SG2
2024-10-12 23:34:45.250,12.51549,SG1
2024-10-12 23:34:45.250,-5.346995,SG2
2024-10-12 23:34:45.300,12.94873,SG1
2024-10-12 23:34:45.300,-2.953949,SG2
2024-10-12 23:34:45.350,10.86507,SG1
2024-10-12 23:34:45.350,-6.213442,SG2
2024-10-12 23:34:45.400,14.08344,SG1
2024-10-12 23:34:45.400,-3.510945,SG2
2024-10-12 23:34:45.450,13.48512,SG1
2024-10-12 23:34:45.450,-3.717248,SG2
2024-10-12 23:34:45.500,13.83589,SG1
2024-10-12 23:34:45.500,-4.150535,SG2
2024-10-12 23:34:45.550,9.585977,SG1
2024-10-12 23:34:45.550,-3.180932,SG2
2024-10-12 23:34:45.600,16.62103,SG1
2024-10-12 23:34:45.600,-5.243844,SG2
2024-10-12 23:34:45.650,14.97053,SG1
2024-10-12 23:34:45.650,-3.469708,SG2
2024-10-12 23:34:45.700,12.06163,SG1
2024-10-12 23:34:45.700,-5.367675,SG2
2024-10-12 23:34:45.750,11.092,SG1
2024-10-12 23:34:45.750,-4.336159,SG2
2024-10-12 23:34:46.800,14.45476,SG1
2024-10-12 23:34:46.800,-5.759601,SG2
2024-10-12 23:34:46.850,14.31036,SG1
2024-10-12 23:34:46.850,-2.850797,SG2
2024-10-12 23:34:46.900,9.998594,SG1
2024-10-12 23:34:46.900,-3.304641,SG2
2024-10-12 23:34:46.950,8.905194,SG1
2024-10-12 23:34:46.950,-4.996305,SG2
2024-10-12 23:34:46.000,11.42208,SG1
2024-10-12 23:34:46.000,-5.945346,SG2
2024-10-12 23:34:46.050,14.22783,SG1
2024-10-12 23:34:46.050,-4.233007,SG2
2024-10-12 23:34:46.100,12.63926,SG1
2024-10-12 23:34:46.100,-2.809561,SG2
2024-10-12 23:34:46.150,11.46332,SG1
2024-10-12 23:34:46.150,-5.718365,SG2
2024-10-12 23:34:46.200,11.31893,SG1
2024-10-12 23:34:46.200,-5.924667,SG2
2024-10-12 23:34:46.250,14.64045,SG1
2024-10-12 23:34:46.250,-1.695567,SG2
2024-10-12 23:34:46.300,11.17453,SG1
2024-10-12 23:34:46.300,-3.882316,SG2
2024-10-12 23:34:46.350,10.61752,SG1
2024-10-12 23:34:46.350,-6.00714,SG2
2024-10-12 23:34:46.400,12.63926,SG1
2024-10-12 23:34:46.400,-4.212327,SG2
2024-10-12 23:34:46.450,13.79459,SG1
2024-10-12 23:34:46.450,-4.624935,SG2
2024-10-12 23:34:46.500,12.63926,SG1
2024-10-12 23:34:46.500,-2.376274,SG2
2024-10-12 23:34:46.550,8.843277,SG1
2024-10-12 23:34:46.550,-4.356838,SG2
2024-10-12 23:34:46.600,15.09431,SG1
2024-10-12 23:34:46.600,-6.027818,SG2
2024-10-12 23:34:46.650,14.61983,SG1
2024-10-12 23:34:46.650,-3.345877,SG2
2024-10-12 23:34:46.700,12.02039,SG1
2024-10-12 23:34:46.700,-2.933392,SG2
2024-10-12 23:34:47.750,11.27769,SG1
2024-10-12 23:34:47.750,-6.914943,SG2
2024-10-12 23:34:47.800,14.43414,SG1
2024-10-12 23:34:47.800,-5.821516,SG2
2024-10-12 23:34:47.850,13.42326,SG1
2024-10-12 23:34:47.850,-3.57286,SG2
2024-10-12 23:34:47.900,13.17566,SG1
2024-10-12 23:34:47.900,-3.841079,SG2
2024-10-12 23:34:47.950,11.484,SG1
2024-10-12 23:34:47.950,-5.594534,SG2
2024-10-12 23:34:47.000,11.97909,SG1
2024-10-12 23:34:47.000,-6.192885,SG2
2024-10-12 23:34:47.050,12.47425,SG1
2024-10-12 23:34:47.050,-3.180932,SG2
2024-10-12 23:34:47.100,10.26676,SG1
2024-10-12 23:34:47.100,-3.07778,SG2
2024-10-12 23:34:47.150,12.84557,SG1
2024-10-12 23:34:47.150,-6.626048,SG2
2024-10-12 23:34:47.200,12.92811,SG1
2024-10-12 23:34:47.200,-5.346995,SG2
2024-10-12 23:34:47.250,10.59684,SG1
2024-10-12 23:34:47.250,-2.31448,SG2
2024-10-12 23:34:47.300,12.47425,SG1
2024-10-12 23:34:47.300,-2.190648,SG2
2024-10-12 23:34:47.350,13.62958,SG1
2024-10-12 23:34:47.350,-6.584812,SG2
2024-10-12 23:34:47.400,14.57853,SG1
2024-10-12 23:34:47.400,-6.192885,SG2
2024-10-12 23:34:47.450,11.8347,SG1
2024-10-12 23:34:47.450,-4.294923,SG2
2024-10-12 23:34:47.500,11.79346,SG1
2024-10-12 23:34:47.500,-3.015865,SG2
2024-10-12 23:34:47.550,13.36135,SG1
2024-10-12 23:34:47.550,-5.635892,SG2
2024-10-12 23:34:47.600,12.02039,SG1
2024-10-12 23:34:47.600,-6.564132,SG2
2024-10-12 23:34:48.650,11.33955,SG1
2024-10-12 23:34:48.650,-3.201489,SG2
2024-10-12 23:34:48.700,13.95966,SG1
2024-10-12 23:34:48.700,-1.922429,SG2
2024-10-12 23:34:48.750,13.50574,SG1
2024-10-12 23:34:48.750,-6.172205,SG2
2024-10-12 23:34:48.800,14.31036,SG1
2024-10-12 23:34:48.800,-6.522896,SG2
2024-10-12 23:34:48.850,12.53611,SG1
2024-10-12 23:34:48.850,-4.377395,SG2
2024-10-12 23:34:48.900,12.08225,SG1
2024-10-12 23:34:48.900,-3.057101,SG2
2024-10-12 23:34:48.950,12.80433,SG1
2024-10-12 23:34:48.950,-5.305759,SG2
2024-10-12 23:34:48.000,13.19633,SG1
2024-10-12 23:34:48.000,-6.316594,SG2
2024-10-12 23:34:48.050,13.42326,SG1
2024-10-12 23:34:48.050,-2.892034,SG2
2024-10-12 23:34:48.100,11.36022,SG1
2024-10-12 23:34:48.100,-1.943108,SG2
2024-10-12 23:34:48.150,11.71093,SG1
2024-10-12 23:34:48.150,-6.399188,SG2
2024-10-12 23:34:48.200,12.96935,SG1
2024-10-12 23:34:48.200,-5.986583,SG2
2024-10-12 23:34:48.250,12.86625,SG1
2024-10-12 23:34:48.250,-4.624935,SG2
2024-10-12 23:34:48.300,11.46332,SG1
2024-10-12 23:34:48.300,-2.066939,SG2
2024-10-12 23:34:48.350,8.946431,SG1
2024-10-12 23:34:48.350,-3.696692,SG2
2024-10-12 23:34:48.400,15.4244,SG1
2024-10-12 23:34:48.400,-5.924667,SG2
2024-10-12 23:34:48.450,14.53729,SG1
2024-10-12 23:34:48.450,-4.109298,SG2
2024-10-12 23:34:49.500,11.75216,SG1
2024-10-12 23:34:49.500,-4.624935,SG2
2024-10-12 23:34:49.550,8.410042,SG1
2024-10-12 23:34:49.550,-4.212327,SG2
2024-10-12 23:34:49.600,14.68169,SG1
2024-10-12 23:34:49.600,-5.388232,SG2
2024-10-12 23:34:49.650,18.00323,SG1
2024-10-12 23:34:49.650,-4.06794,SG2
2024-10-12 23:34:49.700,13.19633,SG1
2024-10-12 23:34:49.700,-4.790002,SG2
2024-10-12 23:34:49.750,9.008348,SG1
2024-10-12 23:34:49.750,-5.429589,SG2
2024-10-12 23:34:49.800,16.04333,SG1
2024-10-12 23:34:49.800,-4.68685,SG2
2024-10-12 23:34:49.850,17.96199,SG1
2024-10-12 23:34:49.850,-4.336159,SG2
2024-10-12 23:34:49.900,12.99003,SG1
2024-10-12 23:34:49.900,-3.139574,SG2
2024-10-12 23:34:49.950,7.192872,SG1
2024-10-12 23:34:49.950,-4.06794,SG2
2024-10-12 23:34:49.000,13.77397,SG1
2024-10-12 23:34:49.000,-5.924667,SG2
2024-10-12 23:34:49.050,18.06515,SG1
2024-10-12 23:34:49.050,-6.089734,SG2
2024-10-12 23:34:49.100,11.23639,SG1
2024-10-12 23:34:49.100,-2.335037,SG2
2024-10-12 23:34:49.150,6.697721,SG1
2024-10-12 23:34:49.150,-4.439311,SG2
2024-10-12 23:34:49.200,13.56766,SG1
2024-10-12 23:34:49.200,-6.584812,SG2
2024-10-12 23:34:49.250,18.78724,SG1
2024-10-12 23:34:49.250,-4.356838,SG2
2024-10-12 23:34:49.300,11.99971,SG1
2024-10-12 23:34:49.300,-4.377395,SG2
2024-10-12 23:34:49.350,8.616349,SG1
2024-10-12 23:34:49.350,-4.68685,SG2
2024-10-12 23:34:50.400,14.47544,SG1
2024-10-12 23:34:50.400,-2.83024,SG2
2024-10-12 23:34:50.450,18.8491,SG1
2024-10-12 23:34:50.450,-5.264523,SG2
2024-10-12 23:34:50.500,12.5774,SG1
2024-10-12 23:34:50.500,-5.078899,SG2
2024-10-12 23:34:50.550,10.41121,SG1
2024-10-12 23:34:50.550,-5.718365,SG2
2024-10-12 23:34:50.600,14.64045,SG1
2024-10-12 23:34:50.600,-3.387236,SG2
2024-10-12 23:34:50.650,15.69262,SG1
2024-10-12 23:34:50.650,-4.026704,SG2
2024-10-12 23:34:50.700,9.812904,SG1
2024-10-12 23:34:50.700,-4.418631,SG2
2024-10-12 23:34:50.750,11.27769,SG1
2024-10-12 23:34:50.750,-5.099456,SG2
2024-10-12 23:34:50.800,13.6089,SG1
2024-10-12 23:34:50.800,-4.604377,SG2
2024-10-12 23:34:50.850,13.6089,SG1
2024-10-12 23:34:50.850,-3.036544,SG2
2024-10-12 23:34:50.900,9.70975,SG1
2024-10-12 23:34:50.900,-5.388232,SG2
2024-10-12 23:34:50.950,11.71093,SG1
2024-10-12 23:34:50.950,-6.048498,SG2
2024-10-12 23:34:50.000,14.0009,SG1
2024-10-12 23:34:50.000,-4.521783,SG2
2024-10-12 23:34:50.050,14.53729,SG1
2024-10-12 23:34:50.050,-5.677128,SG2
2024-10-12 23:34:50.100,11.87594,SG1
2024-10-12 23:34:50.100,-4.872596,SG2
2024-10-12 23:34:50.150,14.26913,SG1
2024-10-12 23:34:50.150,-9.596745,SG2
2024-10-12 23:34:50.200,13.93904,SG1
2024-10-12 23:34:50.200,-2.747645,SG2
2024-10-12 23:34:50.250,11.56647,SG1
2024-10-12 23:34:50.250,-1.819276,SG2
2024-10-12 23:34:51.300,11.87594,SG1
2024-10-12 23:34:51.300,-5.759601,SG2
2024-10-12 23:34:51.350,15.03245,SG1
2024-10-12 23:34:51.350,-7.657558,SG2
2024-10-12 23:34:51.400,13.8565,SG1
2024-10-12 23:34:51.400,-2.665172,SG2
2024-10-12 23:34:51.450,10.3493,SG1
2024-10-12 23:34:51.450,-2.231885,SG2
